"dbID";"planeID";"ADSHEX";"longitude";"latitude";"altitude";"radarID";"aircraft";"departing";"destination";"dateTime"
813;"8e2ffa4";"880449";5.9865;100.3351;38000.0;"F-WMKP1";"A320";"KUL";"DMK";"2016-02-22 14:21:24"
814;"8e28fb5";"48436A";47.5486;20.6483;38000.0;"F-LYBE1";"B772";"DXB";"AMS";"2016-02-22 14:21:24"
815;"8e2e110";"8963B5";22.8194;54.1885;37000.0;"T-OMGH1";"B738";"JED";"DXB";"2016-02-22 14:21:24"
816;"8e2e116";"800733";26.3502;64.2185;37975.0;"F-OPKC3";"B788";"BOM";"LHR";"2016-02-22 14:21:24"
817;"8e29e2f";"89402B";44.8455;25.7825;38000.0;"F-LBRS1";"A332";"BAH";"LHR";"2016-02-22 14:21:24"
818;"8e2fcab";"7C77FF";-30.5257;150.7407;38000.0;"F-YARM1";"B738";"OOL";"MEL";"2016-02-22 14:21:24"
819;"8e2cc36";"0D070A";26.6753;-107.1138;39025.0;"F-MMCU2";"A320";"LAS";"TLC";"2016-02-22 14:21:24"
820;"8e27bdc";"44CCD9";32.1373;3.8253;40000.0;"F-LDAU1";"A332";"FIH";"BRU";"2016-02-22 14:21:24"
821;"8e2e75a";"A48379";31.1003;-147.7727;39000.0;"T-F5M";"A332";"HNL";"PDX";"2016-02-22 14:21:24"
822;"8e1d3d1";"71BE21";66.3272;132.4285;38000.0;"F-UEBB1";"A388";"ATL";"ICN";"2016-02-22 14:21:24"
823;"8e2eae8";"78016D";19.9462;109.8379;39100.0;"F-ZJHK1";"B773";"BKK";"HKG";"2016-02-22 14:21:24"
824;"8e20a07";"E06588";-12.0978;-42.3727;38000.0;"F-SNGI1";"A332";"MAD";"EZE";"2016-02-22 14:21:24"
825;"8e2ffac";"C0787A";26.3422;-78.7539;41000.0;"F-MYBS1";"B738";"SNU";"YQB";"2016-02-22 14:21:24"
826;"8e2ce61";"AD3997";40.9299;-98.7531;38000.0;"F-KFET1";"B738";"ORD";"LAX";"2016-02-22 14:21:24"
827;"8e2de6b";"C04671";32.6761;-78.1318;38000.0;"T-MLAT2";"A319";"YUL";"FLL";"2016-02-22 14:21:24"
828;"8e2d4e8";"3949E8";47.5901;-48.2449;38000.0;"F-CYYT2";"B772";"BOS";"CDG";"2016-02-22 14:21:24"
829;"8e2e759";"ABB810";31.9436;-105.6863;37025.0;"T-KFST1";"A320";"LAX";"DAL";"2016-02-22 14:21:24"
830;"8e2e757";"885306";20.2951;110.3003;37100.0;"F-ZJHK2";"A320";"BKK";"MFM";"2016-02-22 14:21:24"
831;"8e2e756";"A60C09";37.9481;-85.9486;38000.0;"T-MLAT2";"B737";"MCO";"MKE";"2016-02-22 14:21:24"
832;"8e2fca9";"4BAAC5";52.3197;32.7266;38000.0;"F-UUOB2";"B738";"VKO";"IST";"2016-02-22 14:21:24"
833;"8e26bbe";"040030";40.8014;15.2542;39975.0;"F-LIRL2";"B77L";"ADD";"FCO";"2016-02-22 14:21:24"
834;"8e2fca3";"0D0947";23.781;-98.0082;38000.0;"F-MMMY1";"A320";"MEX";"REX";"2016-02-22 14:21:24"
835;"8e2cdfd";"C07FB9";50.1538;-103.1485;38000.0;"F-CYQR3";"B737";"YKF";"YYC";"2016-02-22 14:21:24"
836;"8e2ea04";"AD1E05";28.8725;-79.1623;39975.0;"T-MLAT2";"B737";"BWI";"PBI";"2016-02-22 14:21:24"
837;"8e26d0f";"020065";0.3644;9.5595;37000.0;"F-FOOL1";"B737";"CMN";"FIH";"2016-02-22 14:21:24"
838;"8e2ea09";"7C6BB8";-30.3029;136.9131;38000.0;"F-YOLD1";"B788";"MEL";"SIN";"2016-02-22 14:21:24"
839;"8e302dc";"86D2EE";33.4552;135.7929;41000.0;"T-RJBB15";"B788";"MYJ";"HND";"2016-02-22 14:21:24"
840;"8e1cce0";"896175";42.6564;30.2081;39000.0;"F-LBBG3";"B77L";"SEA";"DXB";"2016-02-22 14:21:24"
841;"8e2c977";"AB7A21";21.5126;-67.1844;37000.0;"F-TJMZ1";"B739";"JFK";"SJU";"2016-02-22 14:21:24"
842;"8e2fead";"E8027E";-16.1791;-73.5773;38000.0;"F-SPLO1";"A320";"TCQ";"LIM";"2016-02-22 14:21:24"
843;"8e2d50a";"AD7828";33.9352;-114.6636;38000.0;"T-MLAT2";"B737";"AUS";"SJC";"2016-02-22 14:21:24"
844;"8e2f59a";"";32.5026;-79.9241;38400.0;"T-F5M";"C560";"";"";"2016-02-22 14:21:24"
845;"8e2e629";"";47.5621;-99.8409;38999.0;"T-MLAT2";"C680";"";"";"2016-02-22 14:21:24"
846;"8e2e625";"A38C24";48.4634;-90.1647;37975.0;"F-CYIB1";"B763";"YYZ";"YYC";"2016-02-22 14:21:24"
847;"8e302d4";"ACC3E2";40.0368;-100.3234;39000.0;"T-MLAT2";"B737";"DEN";"BWI";"2016-02-22 14:21:24"
848;"8e2cd1b";"68220D";37.0932;124.4625;37000.0;"T-RKSO2";"B738";"ULN";"NRT";"2016-02-22 14:21:24"
849;"8e2a830";"0C20B4";35.7109;-79.0942;37000.0;"F-KFBG1";"B738";"PTY";"YYZ";"2016-02-22 14:21:24"
850;"8e2e808";"800AF7";17.5181;79.2125;37000.0;"F-VOHS2";"B739";"DEL";"MAA";"2016-02-22 14:21:24"
851;"8e2a834";"A69424";38.1233;-103.2892;38000.0;"T-MLAT2";"B738";"BOS";"SAN";"2016-02-22 14:21:24"
852;"8e2ea0a";"5082CB";40.862;29.2385;37000.0;"F-LTBH2";"B738";"KBP";"";"2016-02-22 14:21:24"
853;"8e24bab";"C058C0";53.9155;146.4962;39975.0;"F-UHSH2";"B788";"YVR";"ICN";"2016-02-22 14:21:24"
854;"8e1a71c";"406A05";46.6852;20.7265;40000.0;"F-LRSB2";"A388";"SIN";"LHR";"2016-02-22 14:21:24"
855;"8e2edef";"780D75";-27.964;144.9542;39975.0;"T-YLLE1";"B788";"SYD";"FOC";"2016-02-22 14:21:24"
856;"8e2e243";"A55B7A";40.5651;-79.4367;39000.0;"T-MLAT2";"B737";"MCO";"BUF";"2016-02-22 14:21:24"
857;"8e2e930";"";53.397;-60.5271;39000.0;"T-F5M";"LJ35";"";"";"2016-02-22 14:21:24"
858;"8e2ec47";"E4800A";-12.4506;-44.1316;39000.0;"F-SNBR1";"B738";"GIG";"SLZ";"2016-02-22 14:21:24"
859;"8e2f596";"C0482A";32.7021;-81.104;37000.0;"T-MLAT2";"A319";"FLL";"YYZ";"2016-02-22 14:21:24"
860;"8e2f220";"E4898A";-16.077;-42.7272;41000.0;"F-SBMK1";"B738";"GRU";"FOR";"2016-02-22 14:21:24"
861;"8e2e249";"C0404E";43.0638;-98.4808;37000.0;"F-KFSD1";"B738";"YYC";"VRA";"2016-02-22 14:21:24"
862;"8e264d8";"3C6506";51.8097;87.5639;37000.0;"F-UNBB1";"A346";"MUC";"PVG";"2016-02-22 14:21:24"
863;"8e2f914";"86CEE7";29.991;130.7165;41000.0;"F-RJKI1";"B738";"OKA";"UKB";"2016-02-22 14:21:24"
864;"8e2781e";"780237";-0.8708;126.683;40000.0;"T-EST1";"A333";"SYD";"HKG";"2016-02-22 14:21:24"
865;"8e291e6";"344149";-21.4324;-60.6203;37000.0;"F-SGFI1";"B744";"CCS";"EZE";"2016-02-22 14:21:24"
866;"8e24262";"86D59C";53.7538;172.3998;40000.0;"F-PASY1";"B788";"LAX";"KIX";"2016-02-22 14:21:24"
867;"8e2f049";"49D027";59.1501;47.129;38000.0;"F-USKK1";"A319";"SVX";"PRG";"2016-02-22 14:21:24"
868;"8e2f5b9";"C08099";43.7987;-112.5413;41000.0;"T-MLAT2";"B737";"YYC";"LAS";"2016-02-22 14:21:24"
869;"8e2b347";"4BA90D";40.6031;31.7478;37975.0;"F-LTFJ2";"B738";"BAH";"IST";"2016-02-22 14:21:24"
870;"8e2f5b6";"8A03CA";-0.4303;102.066;38000.0;"F-WIBB2";"B738";"CGK";"KNO";"2016-02-22 14:21:24"
871;"8e2f046";"7801F8";33.5691;135.2267;38000.0;"F-RJOT2";"B744";"HND";"HKG";"2016-02-22 14:21:24"
872;"8e2f7d7";"861EB4";32.7758;129.8285;39000.0;"F-RJFS1";"B763";"PVG";"NRT";"2016-02-22 14:21:24"
873;"8e2b568";"3430C4";30.2737;2.9533;39025.0;"F-DAUT1";"A319";"SSG";"MAD";"2016-02-22 14:21:24"
874;"8e26a41";"040048";22.4337;90.3537;40975.0;"F-VGHS2";"B788";"ADD";"CAN";"2016-02-22 14:21:24"
875;"8e2f91a";"C0371F";43.4993;-120.8472;41000.0;"F-KHRI1";"B737";"YVR";"LAS";"2016-02-22 14:21:24"
876;"8e237b7";"8963CD";38.2027;3.6177;39000.0;"F-DAAG1";"A388";"JFK";"AUH";"2016-02-22 14:21:24"
877;"8e2b34c";"3C65A6";50.3741;-90.3033;37000.0;"F-CYIB1";"A388";"LAX";"FRA";"2016-02-22 14:21:24"
878;"8e309c6";"0D0810";22.6941;-101.2477;39000.0;"T-MLAT2";"E190";"";"";"2016-02-22 14:21:24"
879;"8e285e1";"8962E2";44.7985;24.2827;40000.0;"F-LBPL1";"A333";"AUH";"DUS";"2016-02-22 14:21:24"
880;"8e2beba";"7C531F";-16.8719;137.7536;38000.0;"T-EST1";"A333";"BNE";"HKG";"2016-02-22 14:21:24"
881;"8e2b692";"86CF5A";29.5147;119.2554;40100.0;"F-ZSSS1";"B788";"HND";"HAN";"2016-02-22 14:21:24"
882;"8e2ec2d";"A11F9D";44.3278;-61.5139;37000.0;"F-CYZX3";"B752";"EWR";"LHR";"2016-02-22 14:21:24"
883;"8e25e56";"4CA87C";15.5863;-16.8415;38025.0;"F-GQNN1";"A332";"FCO";"GIG";"2016-02-22 14:21:24"
884;"8e2ec2f";"A4D621";40.9694;-90.9893;39975.0;"T-MLAT2";"B737";"ATL";"MSP";"2016-02-22 14:21:24"
885;"8e2a6fc";"AB0A9D";40.654;-103.1044;40000.0;"F-KBBW1";"A333";"JFK";"LAX";"2016-02-22 14:21:24"
886;"8e2f6bd";"AD0919";34.3349;-93.2037;38000.0;"T-MLAT2";"B737";"BNA";"DAL";"2016-02-22 14:21:24"
887;"8e2941e";"A0A8DF";36.0793;-112.4375;38000.0;"F-KSJN1";"B752";"IAD";"LAX";"2016-02-22 14:21:24"
888;"8e2e7b1";"773645";15.3621;82.2571;37000.0;"F-VEVZ2";"A320";"CMB";"CCU";"2016-02-22 14:21:24"
889;"8e2f1fa";"A9ED12";33.5029;-84.617;41000.0;"T-MLAT2";"B737";"HOU";"CLT";"2016-02-22 14:21:24"
890;"8e243d1";"E0638C";-10.1104;-63.2816;39000.0;"F-SBJI2";"A332";"JFK";"EZE";"2016-02-22 14:21:24"
891;"8e2c413";"";33.091;-99.8682;43000.0;"F-KACT1";"GLF5";"";"";"2016-02-22 14:21:24"
892;"8e2c2f2";"886285";25.037;124.9381;38000.0;"T-EST1";"A333";"NRT";"DMK";"2016-02-22 14:21:24"
893;"8e2ef43";"7502BC";2.4183;108.512;38000.0;"F-WIOO4";"A320";"BKI";"JHB";"2016-02-22 14:21:24"
894;"8e2ef47";"ACB2AD";41.5585;-80.3671;39000.0;"T-MLAT2";"B737";"MCI";"BOS";"2016-02-22 14:21:24"
895;"8e2f3f8";"8A01E2";-3.7705;108.4139;37000.0;"F-WIKD1";"A320";"JHB";"SUB";"2016-02-22 14:21:24"
896;"8e2fa39";"86DC9A";38.1387;122.4009;39075.0;"F-ZSYT1";"B788";"PEK";"NRT";"2016-02-22 14:21:24"
897;"8e2ed85";"";39.6857;-108.7846;37000.0;"T-EST1";"LJ35";"";"";"2016-02-22 14:21:24"
898;"8e2ed87";"C080E4";37.2398;-76.756;38000.0;"F-KNTU1";"B738";"YYZ";"NAS";"2016-02-22 14:21:24"
899;"8e298dc";"A325FD";34.6852;-87.842;38100.0;"F-KHUA1";"A319";"LAX";"ATL";"2016-02-22 14:21:24"
900;"8e2a3fb";"E80200";-9.9934;-49.5351;37000.0;"F-SWPJ2";"B788";"SCL";"MAD";"2016-02-22 14:21:24"
901;"8e1e3af";"4007ED";38.1991;-22.2988;37000.0;"F-LPAZ2";"B772";"EZE";"LHR";"2016-02-22 14:21:24"
902;"8e2d1e3";"ABDCE1";30.1031;-84.5794;37000.0;"T-KTVI1";"B738";"DEN";"FLL";"2016-02-22 14:21:24"
903;"8e2e10f";"A32BB7";45.093;-120.7446;38025.0;"T-KBFI18";"A319";"LAS";"BLI";"2016-02-22 14:21:24"
904;"8e288b6";"780B12";52.4454;66.6376;38975.0;"F-UAUU1";"B788";"LHR";"CAN";"2016-02-22 14:21:24"
905;"8e29efd";"4BA9C1";32.4302;61.9687;37000.0;"F-OIZB1";"A332";"IST";"CGK";"2016-02-22 14:21:24"
906;"8e2fb20";"86CF16";39.4401;137.8918;37975.0;"T-RJSK1";"B788";"NRT";"BRU";"2016-02-22 14:21:24"
907;"8e2fdb8";"8961E7";38.9896;118.7828;37100.0;"F-ZBNY1";"A332";"PEK";"NGO";"2016-02-22 14:21:24"
908;"8e2e9d0";"A047DB";38.3495;-108.5367;37000.0;"F-KPGA2";"E170";"SJC";"DEN";"2016-02-22 14:21:24"
909;"8e2a12f";"4008F8";48.8317;-47.4444;38000.0;"T-F5M";"B744";"MCO";"LGW";"2016-02-22 14:21:24"
910;"8e2fdb4";"C03A5A";51.3688;-117.9964;40000.0;"T-MLAT2";"B737";"YEG";"YXX";"2016-02-22 14:21:24"
911;"8e2c8b5";"ABDCBE";38.3881;-87.3783;37000.0;"F-KCMI3";"B738";"LAS";"BWI";"2016-02-22 14:21:24"
912;"8e2b4da";"A2D38E";35.6385;-126.418;37000.0;"F-KVCB1";"A320";"OGG";"SFO";"2016-02-22 14:21:24"
913;"8e2cc18";"";40.3108;-92.5699;41000.0;"F-KSUX1";"GLF5";"";"";"2016-02-22 14:21:24"
914;"8e2b4de";"A2C44B";48.2197;-46.1726;38000.0;"T-F5M";"A333";"CLT";"LHR";"2016-02-22 14:21:24"
915;"8e287ce";"478F5C";62.0235;-21.2732;40000.0;"F-BIKF2";"A333";"EWR";"CPH";"2016-02-22 14:21:24"
916;"8e2c981";"4B8E04";38.6619;40.8881;38000.0;"F-LTCS1";"B738";"DOH";"SAW";"2016-02-22 14:21:24"
917;"8e2e103";"06A0BC";7.8588;92.0376;38000.0;"T-EST1";"B788";"KUL";"DOH";"2016-02-22 14:21:24"
918;"8e2e104";"AA56D8";32.0517;-76.7089;40000.0;"F-KGSB1";"B738";"EWR";"MIA";"2016-02-22 14:21:24"
919;"8e2e108";"E49223";-10.4288;-36.7203;39000.0;"F-SBAR1";"B738";"GIG";"JPA";"2016-02-22 14:21:24"
920;"8e2e9df";"";32.3755;-79.6359;47000.0;"F-KCUB1";"GLEX";"";"";"2016-02-22 14:21:24"
921;"8e2a127";"A87428";46.2704;-110.3768;38000.0;"T-MLAT2";"B737";"CHS";"SEA";"2016-02-22 14:21:24"
922;"8e2fdbd";"A1CA0B";37.9097;-76.0097;40021.0;"T-MLAT2";"";"TEB";"";"2016-02-22 14:21:24"
923;"8e185d0";"86DCA2";39.0084;143.3438;40975.0;"F-RJSS1";"B788";"JFK";"NRT";"2016-02-22 14:21:24"
924;"8e2573a";"AB00D6";53.3403;-6.6948;39000.0;"F-EGNM2";"A333";"DTW";"AMS";"2016-02-22 14:21:24"
925;"8e2dd00";"AD7B17";35.4811;-86.0463;37000.0;"F-KHSV3";"B738";"ORD";"RSW";"2016-02-22 14:21:24"
926;"8e26eea";"C058C2";55.8581;-10.6034;38975.0;"F-EIKN3";"B788";"YYZ";"TLV";"2016-02-22 14:21:24"
927;"8e2fb2b";"";38.4757;-115.0806;43000.0;"T-MLAT2";"C680";"";"";"2016-02-22 14:21:24"
928;"8e2a120";"4242F4";41.1812;45.7695;38975.0;"F-UGTB1";"B788";"LHR";"GYD";"2016-02-22 14:21:24"
929;"8e2ead5";"45CE4A";44.4776;-4.9857;37025.0;"T-MLAT";"B762";"CGN";"OPO";"2016-02-22 14:21:24"
930;"8e2f69a";"88801C";16.9692;109.4076;38975.0;"F-VVDN1";"B772";"SGN";"";"2016-02-22 14:21:24"
931;"8e24916";"04C159";41.5398;14.7613;40000.0;"F-LIBN2";"B788";"NBO";"LHR";"2016-02-22 14:21:24"
932;"8e2da9a";"0100DD";29.0981;32.7856;37975.0;"T-EST1";"B738";"RUH";"CAI";"2016-02-22 14:21:24"
933;"8e26192";"3C4AD9";50.915;3.6606;39000.0;"T-LFOB1";"B744";"BOS";"FRA";"2016-02-22 14:21:24"
934;"8e2e034";"A69D5D";31.7242;-104.6768;37000.0;"T-KFST1";"A319";"SFO";"AUS";"2016-02-22 14:21:24"
935;"8e2ea40";"AD3E16";36.5066;-107.8232;37999.0;"T-MLAT2";"B737";"DAL";"OAK";"2016-02-22 14:21:24"
936;"8e2e030";"89907A";33.5428;132.579;40975.0;"T-RJOA1";"A333";"TPE";"CTS";"2016-02-22 14:21:24"
937;"8e210c6";"";-13.2812;45.7859;45000.0;"F-FMCZ1";"GLF5";"";"";"2016-02-22 14:21:24"
938;"8e2edbd";"A94B29";35.1161;-77.1908;38000.0;"F-KRDU2";"B739";"EWR";"MCO";"2016-02-22 14:21:24"
939;"8e2f10e";"7C6DDF";-24.4311;146.565;41000.0;"F-YEML1";"B738";"ISA";"BNE";"2016-02-22 14:21:24"
940;"8e2f45b";"841A6C";41.0212;143.4684;39000.0;"F-RJCH1";"B737";"HND";"MMB";"2016-02-22 14:21:24"
941;"8e27bed";"894077";46.1979;16.2726;38000.0;"T-LJMB7";"A320";"BAH";"CDG";"2016-02-22 14:21:24"
942;"8e2d4da";"4245A3";57.2957;44.4508;38000.0;"F-UUBI2";"B738";"SGC";"VKO";"2016-02-22 14:21:24"
943;"8e1f52f";"7807BD";-30.8743;140.6657;39000.0;"F-YOLD1";"A332";"CTU";"MEL";"2016-02-22 14:21:24"
944;"8e1df17";"7582F8";39.989;-140.6309;39000.0;"T-F5M";"A343";"MNL";"LAX";"2016-02-22 14:21:24"
945;"8e2f695";"A20A81";31.7545;-106.103;39000.0;"T-MLAT2";"B737";"LAS";"SAT";"2016-02-22 14:21:24"
946;"8e1a1ab";"3C6518";47.486;16.7905;38000.0;"F-LOWG2";"A346";"KUL";"FRA";"2016-02-22 14:21:24"
947;"8e2edb2";"A214B3";36.635;-116.351;40000.0;"T-MLAT2";"B737";"ABQ";"OAK";"2016-02-22 14:21:24"
948;"8e301c1";"AA7AA6";40.5141;-83.1984;39000.0;"F-KAXV1";"B737";"IND";"BOS";"2016-02-22 14:21:24"
949;"8e2bfc3";"AA7238";35.1469;-128.7701;39000.0;"T-FAA1";"B772";"HNL";"SFO";"2016-02-22 14:21:24"
950;"8e2e631";"C02201";33.0332;-82.4864;37000.0;"T-KAHN1";"B763";"CUN";"YYZ";"2016-02-22 14:21:24"
951;"8e2fcba";"840CD8";35.2819;136.4716;38025.0;"F-RJGG1";"A320";"NRT";"FUK";"2016-02-22 14:21:24"
952;"8e2efe9";"AAD5CA";-25.7276;-58.0376;37000.0;"F-SGAS1";"B772";"EZE";"JFK";"2016-02-22 14:21:24"
953;"8e2f371";"4690F2";33.9561;31.6745;38000.0;"F-LLBG2";"A320";"AMM";"ATH";"2016-02-22 14:21:24"
954;"8e2fbd9";"86D310";35.2969;136.5904;39975.0;"F-RJGG1";"B788";"HND";"FUK";"2016-02-22 14:21:24"
955;"8e2f85e";"4BA8F3";36.5199;49.0805;38000.0;"F-OIIE1";"B738";"IKA";"";"2016-02-22 14:21:24"
956;"8e2f5cc";"75025A";31.8235;130.7899;38000.0;"F-RJDC1";"A333";"KIX";"KUL";"2016-02-22 14:21:24"
957;"8e2f219";"A1F4D4";33.3389;-84.7559;37024.0;"T-MLAT2";"A320";"SBN";"PIE";"2016-02-22 14:21:24"
958;"8e2fef0";"AAD762";37.7143;-98.9402;39000.0;"T-MLAT2";"B737";"DEN";"TUL";"2016-02-22 14:21:24"
959;"8e2f212";"A828E1";46.4608;-108.8224;39000.0;"T-MLAT2";"B737";"SEA";"ORD";"2016-02-22 14:21:24"
960;"8e2becd";"A449F1";41.9102;-78.8433;37000.0;"T-KBUF4";"B738";"SLC";"JFK";"2016-02-22 14:21:24"
961;"8e2ec16";"70C0A7";8.4155;92.4346;38000.0;"F-WITT3";"A333";"KUL";"MCT";"2016-02-22 14:21:24"
962;"8e2a7ac";"C01F52";49.8338;-114.1299;38200.0;"T-CYYC6";"B737";"YYZ";"YVR";"2016-02-22 14:21:24"
963;"8e2e81f";"A25238";34.8786;-76.8824;38000.0;"T-MLAT2";"E190";"BOS";"PBI";"2016-02-22 14:21:24"
964;"8e30978";"";24.1896;-106.5613;38975.0;"T-MLAT2";"C650";"";"";"2016-02-22 14:21:24"
965;"8e2fefc";"C0524C";30.6855;-78.2852;39000.0;"F-KGNV1";"B738";"FPO";"YOW";"2016-02-22 14:21:24"
966;"8e2f077";"AA72F5";41.8601;-97.0753;38000.0;"F-KDSM2";"B737";"MDW";"OAK";"2016-02-22 14:21:24"
967;"8e2f076";"E48501";-16.2984;-40.7751;39000.0;"F-SNTX1";"B738";"GRU";"AJU";"2016-02-22 14:21:24"
968;"8e2a805";"601839";45.7469;47.4447;37000.0;"F-URWI1";"B77L";"BHX";"ASB";"2016-02-22 14:21:24"
969;"8e2f857";"406A9D";48.3548;-68.8324;41000.0;"F-CYRC1";"B788";"YUL";"LHR";"2016-02-22 14:21:24"
970;"8e2f5c1";"AC71E7";33.8575;-93.2258;38975.0;"F-KGVT1";"A319";"DFW";"RDU";"2016-02-22 14:21:24"
971;"8e266ec";"0C20BA";-21.3505;-47.0072;37000.0;"F-SBBH5";"B738";"PTY";"GRU";"2016-02-22 14:21:24"
972;"8e2f7e0";"4690E3";35.5876;30.7421;38000.0;"F-LTAI1";"A320";"BEY";"ATH";"2016-02-22 14:21:24"
973;"8e21435";"738075";36.2601;104.0641;37100.0;"F-ZLAN3";"B772";"TLV";"HKG";"2016-02-22 14:21:24"
974;"8e2172f";"A57362";40.4442;112.8684;37100.0;"F-ZBHH1";"B744";"LEJ";"NRT";"2016-02-22 14:21:24"
975;"8e2c79d";"AC82F8";34.3477;-99.9276;37000.0;"F-KDDC1";"B738";"SFO";"DFW";"2016-02-22 14:21:24"
976;"8e19991";"780A3C";56.0909;14.1978;38000.0;"F-ESSV5";"B77W";"HKG";"LHR";"2016-02-22 14:21:24"
977;"8e2f2da";"AB20DF";42.3282;-83.2027;37000.0;"F-CYYZ3";"B738";"ORD";"BOS";"2016-02-22 14:21:24"
978;"8e26f14";"4851AE";49.0335;16.6852;38000.0;"F-EPWR5";"B789";"AUH";"AMS";"2016-02-22 14:21:24"
979;"8e30373";"A8D600";33.6703;-86.8952;38000.0;"T-MLAT2";"B752";"ATL";"LAX";"2016-02-22 14:21:24"
980;"8e29735";"06A035";18.2694;91.1144;39000.0;"F-VGCB1";"A332";"DOH";"SGN";"2016-02-22 14:21:24"
981;"8e2c775";"760993";31.5068;69.7071;37025.0;"F-OPFA3";"A320";"DXB";"ISB";"2016-02-22 14:21:24"
982;"8e2f8ff";"AA7DF3";41.2608;-80.4936;40000.0;"F-CYYZ4";"B737";"LGA";"MDW";"2016-02-22 14:21:24"
983;"8e2c772";"A891FD";35.4347;-90.3635;38000.0;"T-MLAT2";"E170";"EWR";"DFW";"2016-02-22 14:21:24"
984;"8e2dfcf";"780819";40.7859;105.5535;40100.0;"F-ZLIC1";"GLEX";"TVS";"";"2016-02-22 14:21:24"
985;"8e2908d";"";5.8546;-67.589;44900.0;"T-EST1";"GLF5";"";"";"2016-02-22 14:21:24"
986;"8e2908f";"7C1466";-31.0706;120.9692;40000.0;"F-YPKG2";"A332";"BNE";"PER";"2016-02-22 14:21:24"
987;"8e2b0e0";"0D0633";6.0514;-76.6185;37000.0;"F-SKMD1";"A320";"MEX";"BOG";"2016-02-22 14:21:24"
988;"8e22853";"461F07";18.5262;87.4649;39000.0;"F-VEBS3";"A333";"HEL";"HKT";"2016-02-22 14:21:24"
989;"8e26b9b";"AB20E7";53.2799;-7.0468;40000.0;"T-EICD5";"A333";"JFK";"AMS";"2016-02-22 14:21:24"
990;"8e2d687";"AC8EE5";38.859;-90.4904;37000.0;"T-MLAT2";"B737";"PHX";"IND";"2016-02-22 14:21:24"
991;"8e248ca";"7582E4";13.9826;110.1399;41000.0;"F-VVDN1";"A333";"DXB";"MNL";"2016-02-22 14:21:24"
992;"8e2d515";"4B9903";45.4164;21.786;38000.0;"F-LRSB2";"A320";"AYT";"LGW";"2016-02-22 14:21:24"
993;"8e2eec0";"C058BF";44.3316;-68.8024;38975.0;"F-KERR1";"B788";"YYZ";"CDG";"2016-02-22 14:21:24"
994;"8e2dfc8";"75002B";-25.1459;142.598;38000.0;"T-YLLE1";"A333";"SYD";"KUL";"2016-02-22 14:21:24"
995;"8e2c311";"";4.9573;-76.274;39000.0;"F-SKMZ2";"CL60";"";"";"2016-02-22 14:21:24"
996;"8e2e0ef";"899116";19.2161;113.0105;37000.0;"T-EST1";"A343";"BKK";"TPE";"2016-02-22 14:21:24"
997;"8e1fa66";"86E3EC";46.8224;135.6205;39000.0;"F-UHWW1";"B789";"FRA";"NRT";"2016-02-22 14:21:24"
998;"8e2bc45";"A2F591";44.2022;-40.4905;40000.0;"T-FAA1";"A332";"PHL";"MAD";"2016-02-22 14:21:24"
999;"8e243e3";"";26.4835;81.3153;45000.0;"F-VILK1";"GLF5";"";"";"2016-02-22 14:21:24"
1000;"8e2ef58";"4B1887";43.5458;-64.2088;37000.0;"F-CYZX2";"A333";"JFK";"ZRH";"2016-02-22 14:21:24"
1001;"8e2ca6c";"020017";15.5933;-7.7915;38000.0;"F-GABS3";"B738";"CMN";"LOS";"2016-02-22 14:21:24"
1002;"8e2ed92";"";42.9074;-120.8477;43000.0;"T-MLAT2";"C750";"";"";"2016-02-22 14:21:24"
1003;"8e2ed93";"C0171A";47.1464;-86.2399;38000.0;"F-KCIU1";"B77W";"YYZ";"YYC";"2016-02-22 14:21:24"
1004;"8e28a0d";"484F71";43.9359;4.7323;40000.0;"F-LSGG1";"A333";"LOS";"AMS";"2016-02-22 14:21:24"
1005;"8e24e96";"7801CA";6.5917;122.3282;38000.0;"F-RPMZ1";"A333";"ADL";"HKG";"2016-02-22 14:21:24"
1006;"8e2c222";"4249DF";57.7906;58.544;38000.0;"F-USSS5";"B738";"KJA";"VKO";"2016-02-22 14:21:24"
1007;"8e2cd95";"ABCEE3";9.4896;-82.712;37000.0;"F-MPDA1";"B738";"MEX";"BOG";"2016-02-22 14:21:24"
1008;"8e2aa46";"";40.2881;-109.1329;43000.0;"F-KVEL1";"GLF5";"";"";"2016-02-22 14:21:24"
1009;"8e2ef5a";"7BB136";33.7057;108.5422;37100.0;"F-ZLXG1";"B737";"KMG";"SJW";"2016-02-22 14:21:24"
1010;"8e2fa0b";"AAB39A";37.6322;-92.3132;40000.0;"T-MLAT2";"B737";"BNA";"MCI";"2016-02-22 14:21:24"
1011;"8e1fa6a";"AAE597";57.3815;179.1409;38000.0;"T-F5M";"B788";"ORD";"NRT";"2016-02-22 14:21:24"
1012;"8e22651";"BA1F03";15.1966;-21.7499;62100.0;"F-GVAC2";"BALL";"";"";"2016-02-22 14:21:24"
1013;"8e25ff1";"71BF41";31.7096;124.4397;38000.0;"F-ZSPD1";"A333";"ICN";"PVG";"2016-02-22 14:21:24"
1014;"8e2e4a7";"";34.2612;-133.7662;43000.0;"T-FAA1";"GL5T";"";"";"2016-02-22 14:21:24"
1015;"8e29da5";"484410";53.8555;-80.6218;39000.0;"F-CYMO1";"A332";"SFO";"AMS";"2016-02-22 14:21:24"
